DDB_G0274057	cofD-2
DDB_G0274059	cofC-2
DDB_G0274061	DDB_G0274061
DDB_G0274063	DDB_G0274063
DDB_G0274065	DDB_G0274065
DDB_G0274067	DDB_G0274067
DDB_G0274069	DDB_G0274069
DDB_G0274071	DDB_G0274071
DDB_G0274073	DDB_G0274073
DDB_G0274075	DDB_G0274075
DDB_G0274077	drnA-2
DDB_G0274079	dohh-2
DDB_G0274081	DDB_G0274081
DDB_G0274083	DDB_G0274083
DDB_G0274085	DDB_G0274085
DDB_G0274087	DDB_G0274087
DDB_G0274089	DDB_G0274089
DDB_G0274091	DDB_G0274091
DDB_G0274093	adrm1-2
DDB_G0274097	DDB_G0274097
DDB_G0274099	cbpE
DDB_G0274101	dokA
DDB_G0274103	ggtA
DDB_G0274105	glgB
DDB_G0274107	sfbA
DDB_G0274109	paxB
DDB_G0274111	pfkA
DDB_G0274113	rpl8
DDB_G0274115	abcG12
DDB_G0274117	abcG8
DDB_G0274119	abcA5
DDB_G0274121	abcA4
DDB_G0274123	pyd3
DDB_G0274125	gpgA
DDB_G0274127	DB10
DDB_G0274129	act12
DDB_G0274131	act17
DDB_G0274133	act2
DDB_G0274135	act6
DDB_G0274137	act14
DDB_G0274139	cycC
DDB_G0274141	DDB_G0274141
DDB_G0274143	DDB_G0274143
DDB_G0274145	DDB_G0274145
DDB_G0274147	DDB_G0274147_ps
DDB_G0274149	DDB_G0274149
DDB_G0274151	DDB_G0274151_ps
DDB_G0274153	DDB_G0274153
DDB_G0274155	DDB_G0274155
DDB_G0274157	DDB_G0274157
DDB_G0274159	hisS
DDB_G0274161	DDB_G0274161
DDB_G0274163	DDB_G0274163
DDB_G0274165	DDB_G0274165
DDB_G0274167	cand1
DDB_G0274169	DDB_G0274169
DDB_G0274171	DDB_G0274171
DDB_G0274173	DDB_G0274173
DDB_G0274175	DDB_G0274175
DDB_G0274177	DDB_G0274177
DDB_G0274179	DDB_G0274179_ps
DDB_G0274181	DDB_G0274181
DDB_G0274183	DDB_G0274183
DDB_G0274185	DDB_G0274185
DDB_G0274187	DDB_G0274187
DDB_G0274189	ecmJ
DDB_G0274191	dhkC
DDB_G0274195	DDB_G0274195
DDB_G0274197	omt3
DDB_G0274199	DDB_G0274199
DDB_G0274201	DDB_G0274201
DDB_G0274203	DDB_G0274203
DDB_G0274205	DDB_G0274205
DDB_G0274207	DDB_G0274207
DDB_G0274209	DDB_G0274209
DDB_G0274211	DDB_G0274211
DDB_G0274213	prpf3
DDB_G0274215	DDB_G0274215
DDB_G0274217	lsrA
DDB_G0274219	DDB_G0274219
DDB_G0274221	colB
DDB_G0274223	DDB_G0274223
DDB_G0274225	tgrA5
DDB_G0274227	DDB_G0274227
DDB_G0274229	prpf8
DDB_G0274231	DDB_G0274231
DDB_G0274233	ctbsA
DDB_G0274235	DDB_G0274235
DDB_G0274237	DDB_G0274237
DDB_G0274239	eIF1
DDB_G0274241	bre1
DDB_G0274243	gacF
DDB_G0274245	DDB_G0274245
DDB_G0274247	fam91
DDB_G0274249	DDB_G0274249
DDB_G0274251	DDB_G0274251
DDB_G0274253	DDB_G0274253
DDB_G0274255	DDB_G0274255
DDB_G0274257	fhit
DDB_G0274259	DDB_G0274259
DDB_G0274261	DDB_G0274261
DDB_G0274263	DDB_G0274263
DDB_G0274265	DDB_G0274265
DDB_G0274267	DDB_G0274267
DDB_G0274269	DDB_G0274269
DDB_G0274271	DDB_G0274271
DDB_G0274273	DDB_G0274273
DDB_G0274275	DDB_G0274275
DDB_G0274277	DDB_G0274277
DDB_G0274279	tssc1
DDB_G0274281	ppiH
DDB_G0274283	DDB_G0274283
DDB_G0274285	act20
DDB_G0274287	fslC
DDB_G0274289	DDB_G0274289
DDB_G0274291	DDB_G0274291
DDB_G0274293	DDB_G0274293
DDB_G0274295	DDB_G0274295
DDB_G0274297	fut3
DDB_G0274299	DDB_G0274299
DDB_G0274301	DDB_G0274301
DDB_G0274303	DDB_G0274303
DDB_G0274305	DDB_G0274305
DDB_G0274307	DDB_G0274307
DDB_G0274309	DDB_G0274309
DDB_G0274311	DDB_G0274311
DDB_G0274313	pex4
DDB_G0274315	dpiA
DDB_G0274317	DDB_G0274317
DDB_G0274319	DDB_G0274319
DDB_G0274321	purF
DDB_G0274323	DDB_G0274323
DDB_G0274325	ddx52
DDB_G0274327	DDB_G0274327
DDB_G0274329	DDB_G0274329
DDB_G0274331	DDB_G0274331
DDB_G0274333	DDB_G0274333
DDB_G0274335	DDB_G0274335
DDB_G0274337	DDB_G0274337
DDB_G0274339	DDB_G0274339
DDB_G0274341	DDB_G0274341
DDB_G0274343	DDB_G0274343
DDB_G0274345	DDB_G0274345
DDB_G0274347	DDB_G0274347
DDB_G0274349	DDB_G0274349
DDB_G0274351	DDB_G0274351
DDB_G0274353	DDB_G0274353
DDB_G0274355	DDB_G0274355
DDB_G0274357	DDB_G0274357
DDB_G0274359	cbpK
DDB_G0274361	prpf38a
DDB_G0274363	DDB_G0274363
DDB_G0274365	DDB_G0274365
DDB_G0274367	DDB_G0274367
DDB_G0274369	DDB_G0274369
DDB_G0274371	mpheS
DDB_G0274373	gtr1
DDB_G0274375	fba
DDB_G0274377	DDB_G0274377
DDB_G0274379	DDB_G0274379
DDB_G0274381	vatP
DDB_G0274383	pdeD
DDB_G0274385	DDB_G0274385
DDB_G0274387	dpoA
DDB_G0274389	pARTf
DDB_G0274391	alfA
DDB_G0274393	DDB_G0274393
DDB_G0274395	adcB
DDB_G0274397	DDB_G0274397
DDB_G0274399	DDB_G0274399
DDB_G0274401	DDB_G0274401
DDB_G0274405	DDB_G0274405
DDB_G0274407	DDB_G0274407
DDB_G0274409	pakF
DDB_G0274411	DDB_G0274411_ps
DDB_G0274413	DDB_G0274413_ps
DDB_G0274415	DDB_G0274415
DDB_G0274417	DDB_G0274417
DDB_G0274419	DDB_G0274419
DDB_G0274423	DDB_G0274423
DDB_G0274425	DDB_G0274425
DDB_G0274427	DDB_G0274427
DDB_G0274429	DDB_G0274429
DDB_G0274433	DDB_G0274433
DDB_G0274435	DDB_G0274435
DDB_G0274437	twfA
DDB_G0274439	DDB_G0274439
DDB_G0274441	psiL
DDB_G0274443	med30
DDB_G0274445	arrB
DDB_G0274447	psmG2
DDB_G0274449	scsB
DDB_G0274451	DDB_G0274451
DDB_G0274453	DDB_G0274453_ps
DDB_G0274455	myoI
DDB_G0274457	coq9
DDB_G0274459	DDB_G0274459
DDB_G0274461	DDB_G0274461
DDB_G0274463	mybJ
DDB_G0274465	DDB_G0274465
DDB_G0274467	DDB_G0274467
DDB_G0274469	DDB_G0274469
DDB_G0274471	tpiA
DDB_G0274473	DDB_G0274473
DDB_G0274475	DDB_G0274475
DDB_G0274477	DDB_G0274477
DDB_G0274479	DDB_G0274479
DDB_G0274481	DDB_G0274481
DDB_G0274483	DDB_G0274483
DDB_G0274485	DDB_G0274485
DDB_G0274487	DDB_G0274487
DDB_G0274489	DDB_G0274489
DDB_G0274491	DDB_G0274491
DDB_G0274493	lig1
DDB_G0274495	DDB_G0274495
DDB_G0274499	DDB_G0274499
DDB_G0274501	mcfY
DDB_G0274503	plk
DDB_G0274505	DDB_G0274505
DDB_G0274507	DDB_G0274507
DDB_G0274509	DDB_G0274509
DDB_G0274511	DDB_G0274511
DDB_G0274513	DDB_G0274513
DDB_G0274515	DDB_G0274515
DDB_G0274517	osbE
DDB_G0274519	napA
DDB_G0274521	rrs1
DDB_G0274523	DDB_G0274523
DDB_G0274525	rad9
DDB_G0274527	DDB_G0274527
DDB_G0274529	cfr_ps3
DDB_G0274533	DDB_G0274533
DDB_G0274535	DDB_G0274535
DDB_G0274537	DDB_G0274537
DDB_G0274539	DDB_G0274539
DDB_G0274541	DDB_G0274541
DDB_G0274543	DDB_G0274543
DDB_G0274545	thrS2
DDB_G0274547	DDB_G0274547
DDB_G0274549	DDB_G0274549
DDB_G0274551	rcdBB
DDB_G0274553	vatH
DDB_G0274555	prp18
DDB_G0274557	DDB_G0274557
DDB_G0274559	udkB
DDB_G0274561	act21
DDB_G0274565	erh
DDB_G0274567	mtrpS
DDB_G0274569	acgA
DDB_G0274571	mmgt
DDB_G0274573	DDB_G0274573
DDB_G0274575	myoK
DDB_G0274577	DG1124
DDB_G0274579	pitB
DDB_G0274581	DDB_G0274581
DDB_G0274583	DDB_G0274583
DDB_G0274585	DDB_G0274585
DDB_G0274587	nup62
DDB_G0274589	cofF
DDB_G0274591	dolpp1
DDB_G0274593	dst1
DDB_G0274595	catA
DDB_G0274597	ctnA
DDB_G0274599	act13
DDB_G0274601	act9
DDB_G0274603	kif9
DDB_G0274605	gefR
DDB_G0274607	gefM
DDB_G0274609	DDB_G0274609
DDB_G0274611	DDB_G0274611_ps
DDB_G0274613	DDB_G0274613
DDB_G0274615	DDB_G0274615
DDB_G0274617	DDB_G0274617
DDB_G0274623	cyp519A1
DDB_G0274627	eif3D
DDB_G0274629	DDB_G0274629
DDB_G0274631	DDB_G0274631
DDB_G0274635	DDB_G0274635_ps
DDB_G0274637	DDB_G0274637
DDB_G0274641	DDB_G0274641
DDB_G0274643	DDB_G0274643
DDB_G0274645	DDB_G0274645_TE
DDB_G0274647	DDB_G0274647_TE
DDB_G0274649	DDB_G0274649
DDB_G0274651	gpt4
DDB_G0274653	DDB_G0274653
DDB_G0274655	DDB_G0274655
DDB_G0274657	DDB_G0274657
DDB_G0274659	DDB_G0274659
DDB_G0274661	DDB_G0274661
DDB_G0274663	DDB_G0274663
DDB_G0274665	DDB_G0274665_ps
DDB_G0274669	DDB_G0274669
DDB_G0274671	DDB_G0274671_RTE
DDB_G0274673	DDB_G0274673_RTE
DDB_G0274675	DDB_G0274675
DDB_G0274677	DDB_G0274677
DDB_G0274679	DDB_G0274679
DDB_G0274681	DDB_G0274681
DDB_G0274685	DDB_G0274685
DDB_G0274687	DDB_G0274687
DDB_G0274689	DDB_G0274689
DDB_G0274691	DDB_G0274691
DDB_G0274693	DDB_G0274693
DDB_G0274695	slp
DDB_G0274697	taf12
DDB_G0274699	wfdc
DDB_G0274701	DDB_G0274701
DDB_G0274703	DDB_G0274703
DDB_G0274705	DDB_G0274705
DDB_G0274707	gpt5
DDB_G0274709	DDB_G0274709
DDB_G0274711	DDB_G0274711
DDB_G0274713	DDB_G0274713
DDB_G0274715	DDB_G0274715
DDB_G0274717	DDB_G0274717_RTE
DDB_G0274719	DDB_G0274719_RTE
DDB_G0274721	DDB_G0274721_RTE
DDB_G0274723	DDB_G0274723
DDB_G0274725	DDB_G0274725
DDB_G0274727	act19
DDB_G0274731	DDB_G0274731
DDB_G0274735	DDB_G0274735
DDB_G0274739	DDB_G0274739
DDB_G0274741	gnt15
DDB_G0274743	pisA
DDB_G0274745	DDB_G0274745
DDB_G0274747	DDB_G0274747
DDB_G0274751	DDB_G0274751
DDB_G0274753	DDB_G0274753_RTE
DDB_G0274755	gpt7
DDB_G0274757	DDB_G0274757
DDB_G0274759	DDB_G0274759_ps
DDB_G0274763	DDB_G0274763_RTE
DDB_G0274765	DDB_G0274765
DDB_G0274769	DDB_G0274769_ps
DDB_G0274771	DDB_G0274771
DDB_G0274773	fslH
DDB_G0274775	phdI
DDB_G0274777	DDB_G0274777
DDB_G0274779	DDB_G0274779
DDB_G0274781	DDB_G0274781
DDB_G0274785	DDB_G0274785
DDB_G0274787	DDB_G0274787
DDB_G0274789	DDB_G0274789
DDB_G0274791	commd5
DDB_G0274793	DDB_G0274793
DDB_G0274795	DDB_G0274795
DDB_G0274797	aqr
DDB_G0274799	cpsf3
DDB_G0274801	DDB_G0274801
DDB_G0274803	DDB_G0274803
DDB_G0274805	ibrA
DDB_G0274807	DDB_G0274807
DDB_G0274809	mppA1
DDB_G0274811	argB
DDB_G0274813	DDB_G0274813
DDB_G0274815	dlcB
DDB_G0274819	DDB_G0274819
DDB_G0274821	DDB_G0274821
DDB_G0274823	DDB_G0274823
DDB_G0274825	DDB_G0274825
DDB_G0274827	DDB_G0274827
DDB_G0274829	rmd5
DDB_G0274831	DDB_G0274831
DDB_G0274833	mapksp1
DDB_G0274835	DDB_G0274835
DDB_G0274837	DDB_G0274837_RTE
DDB_G0274839	DDB_G0274839_RTE
DDB_G0274841	fncM
DDB_G0274845	DDB_G0274845
DDB_G0274847	DDB_G0274847
DDB_G0274849	DDB_G0274849
DDB_G0274851	DDB_G0274851
DDB_G0274853	DDB_G0274853
DDB_G0274859	prdx4
DDB_G0274861	DDB_G0274861
DDB_G0274863	DDB_G0274863
DDB_G0274865	DDB_G0274865
DDB_G0274867	DDB_G0274867
DDB_G0274871	hgsB
DDB_G0274873	pex19
DDB_G0274875	rnf160
DDB_G0274877	DDB_G0274877
DDB_G0274879	DDB_G0274879
DDB_G0274881	DDB_G0274881
DDB_G0274883	DDB_G0274883
DDB_G0274885	cdc73
DDB_G0274887	DDB_G0274887
DDB_G0274889	gxcX
DDB_G0274891	DDB_G0274891
DDB_G0274893	DDB_G0274893
DDB_G0274895	DDB_G0274895
DDB_G0274897	DDB_G0274897
DDB_G0274899	DDB_G0274899
DDB_G0274901	DDB_G0274901
DDB_G0274903	DDB_G0274903
DDB_G0274905	DDB_G0274905
DDB_G0274907	DDB_G0274907
DDB_G0274909	DDB_G0274909
DDB_G0274911	DDB_G0274911_ps
DDB_G0274915	DDB_G0274915
DDB_G0274917	vps13B
DDB_G0274919	DDB_G0274919
DDB_G0274921	DDB_G0274921
DDB_G0274923	DDB_G0274923
DDB_G0274925	DDB_G0274925_ps
DDB_G0274927	DDB_G0274927
DDB_G0274931	DDB_G0274931
DDB_G0274933	DDB_G0274933
DDB_G0274935	DDB_G0274935
DDB_G0274939	aslB
DDB_G0274941	omt2
DDB_G0274943	ranB
DDB_G0274945	DDB_G0274945_ps
DDB_G0274947	DDB_G0274947
DDB_G0274949	DDB_G0274949
DDB_G0274951	DDB_G0274951
DDB_G0274953	DDB_G0274953
DDB_G0274955	etnkA
DDB_G0274957	DDB_G0274957_ps
DDB_G0274959	mrpl13
DDB_G0274961	DDB_G0274961
DDB_G0274963	DDB_G0274963
DDB_G0274965	DDB_G0274965
DDB_G0274967	aplL
DDB_G0274969	DDB_G0274969
DDB_G0274971	DDB_G0274971
DDB_G0274973	DDB_G0274973
DDB_G0274975	DDB_G0274975
DDB_G0274977	DDB_G0274977
DDB_G0274979	DDB_G0274979
DDB_G0274981	DDB_G0274981
DDB_G0274983	vps13D_ps2
DDB_G0274985	DDB_G0274985_ps
DDB_G0274987	DDB_G0274987
DDB_G0274991	DDB_G0274991
DDB_G0274993	bzpJ
DDB_G0274995	DDB_G0274995
DDB_G0274997	DDB_G0274997
DDB_G0275001	DDB_G0275001
DDB_G0275003	DDB_G0275003
DDB_G0275005	DDB_G0275005
DDB_G0275007	cmfA
DDB_G0275009	gcA
DDB_G0275011	pikC
DDB_G0275013	omt4
DDB_G0275015	DDB_G0275015
DDB_G0275017	DDB_G0275017
DDB_G0275019	DDB_G0275019
DDB_G0275021	ubpB
DDB_G0275023	act22
DDB_G0275025	DDB_G0275025
DDB_G0275027	DDB_G0275027
DDB_G0275029	odhB
DDB_G0275031	DDB_G0275031
DDB_G0275033	DDB_G0275033
DDB_G0275035	zizA
DDB_G0275039	DDB_G0275039
DDB_G0275041	DDB_G0275041
DDB_G0275043	DDB_G0275043
DDB_G0275045	gpbB
DDB_G0275047	DDB_G0275047
DDB_G0275049	DDB_G0275049
DDB_G0275051	DDB_G0275051_ps
DDB_G0275053	DDB_G0275053
DDB_G0275055	commd7
DDB_G0275057	DDB_G0275057
DDB_G0275059	DDB_G0275059
DDB_G0275061	slc35b4
DDB_G0275063	DDB_G0275063
DDB_G0275065	dmpA
DDB_G0275067	DDB_G0275067
DDB_G0275069	pks16
DDB_G0275071	fahd1
DDB_G0275073	pwp1
DDB_G0275075	DDB_G0275075
DDB_G0275077	pks17
DDB_G0275079	hspG1
DDB_G0275081	DDB_G0275081
DDB_G0275083	DDB_G0275083
DDB_G0275085	gacFF
DDB_G0275087	DDB_G0275087
DDB_G0275089	DDB_G0275089
DDB_G0275091	DDB_G0275091
DDB_G0275093	DDB_G0275093
DDB_G0275095	mgmt
DDB_G0275097	DDB_G0275097
DDB_G0275099	DDB_G0275099
DDB_G0275101	rab_ps2
DDB_G0275103	DDB_G0275103
DDB_G0275105	DDB_G0275105_ps
DDB_G0275107	DDB_G0275107
DDB_G0275109	DDB_G0275109
DDB_G0275111	DDB_G0275111
DDB_G0275113	DDB_G0275113
DDB_G0275115	sdhC
DDB_G0275117	DDB_G0275117
DDB_G0275119	alyB
DDB_G0275121	alyC
DDB_G0275123	alyA
DDB_G0275125	plbF
DDB_G0275127	DDB_G0275127
DDB_G0275129	ncapGb
DDB_G0275131	DDB_G0275131
DDB_G0275133	DDB_G0275133
DDB_G0275135	DDB_G0275135
DDB_G0275137	DDB_G0275137
DDB_G0275139	DDB_G0275139
DDB_G0275141	utp5
DDB_G0275143	DDB_G0275143
DDB_G0275145	DDB_G0275145
DDB_G0275147	DDB_G0275147
DDB_G0275149	DDB_G0275149
DDB_G0275151	DDB_G0275151
DDB_G0275153	gpdA
DDB_G0275155	DDB_G0275155
DDB_G0275157	limF
DDB_G0275159	DDB_G0275159
DDB_G0275161	DDB_G0275161
DDB_G0275163	DDB_G0275163
DDB_G0275165	DDB_G0275165
DDB_G0275167	dstD
DDB_G0275169	DDB_G0275169
DDB_G0275171	DDB_G0275171
DDB_G0275173	hbx2
DDB_G0275175	DDB_G0275175
DDB_G0275177	sigI
DDB_G0275179	DDB_G0275179
DDB_G0275181	mcee
DDB_G0275183	fnkF_ps
DDB_G0275185	gacI
DDB_G0275189	DDB_G0275189
DDB_G0275191	p2xC
DDB_G0275193	hdaC_ps3
DDB_G0275195	DDB_G0275195
DDB_G0275197	cyp518B1
DDB_G0275201	DDB_G0275201
DDB_G0275203	DDB_G0275203
DDB_G0275205	DDB_G0275205
DDB_G0275209	cnrD
DDB_G0275211	srp19
DDB_G0275213	DDB_G0275213
DDB_G0275215	DDB_G0275215
DDB_G0275217	DDB_G0275217_RTE
DDB_G0275219	DDB_G0275219_RTE
DDB_G0275221	DDB_G0275221_RTE
DDB_G0275223	DDB_G0275223
DDB_G0275225	DDB_G0275225
DDB_G0275227	DDB_G0275227
DDB_G0275229	DDB_G0275229_ps
DDB_G0275231	DDB_G0275231
DDB_G0275233	DDB_G0275233
DDB_G0275235	captD
DDB_G0275237	DDB_G0275237
DDB_G0275239	zizC
DDB_G0275241	nek3
DDB_G0275243	DDB_G0275243
DDB_G0275245	DDB_G0275245
DDB_G0275247	DDB_G0275247
DDB_G0275249	commd10
DDB_G0275251	DDB_G0275251
DDB_G0275253	DDB_G0275253
DDB_G0275255	DDB_G0275255
DDB_G0275257	top3
DDB_G0275259	DDB_G0275259
DDB_G0275261	alg8
DDB_G0275263	asnS1
DDB_G0275265	etnkB
DDB_G0275267	wrky1
DDB_G0275269	DDB_G0275269
DDB_G0275271	DDB_G0275271
DDB_G0275273	DDB_G0275273
DDB_G0275275	DDB_G0275275
DDB_G0275277	DDB_G0275277
DDB_G0275279	DDB_G0275279
DDB_G0275283	DDB_G0275283
DDB_G0275285	DDB_G0275285
DDB_G0275287	DDB_G0275287
DDB_G0275289	DDB_G0275289
DDB_G0275291	DDB_G0275291
DDB_G0275293	p2xB
DDB_G0275295	galE
DDB_G0275297	DDB_G0275297
DDB_G0275299	cln5
DDB_G0275301	DDB_G0275301
DDB_G0275303	DDB_G0275303
DDB_G0275305	DDB_G0275305
DDB_G0275307	DDB_G0275307
DDB_G0275309	DDB_G0275309
DDB_G0275311	DDB_G0275311
DDB_G0275313	dhx9
DDB_G0275315	DDB_G0275315
DDB_G0275317	DDB_G0275317
DDB_G0275319	DDB_G0275319
DDB_G0275321	DDB_G0275321
DDB_G0275323	tipD
DDB_G0275325	DDB_G0275325
DDB_G0275327	rabX
DDB_G0275329	DDB_G0275329
DDB_G0275331	DDB_G0275331
DDB_G0275333	DDB_G0275333
DDB_G0275335	DDB_G0275335
DDB_G0275337	DDB_G0275337
DDB_G0275339	DDB_G0275339
DDB_G0275341	DDB_G0275341
DDB_G0275343	DDB_G0275343
DDB_G0275345	DDB_G0275345
DDB_G0275347	DDB_G0275347
DDB_G0275349	DDB_G0275349
DDB_G0275351	DDB_G0275351
DDB_G0275353	DDB_G0275353
DDB_G0275355	pccA
DDB_G0275357	DDB_G0275357
DDB_G0275359	DDB_G0275359
DDB_G0275363	DDB_G0275363_ps
DDB_G0275365	DDB_G0275365
DDB_G0275367	DDB_G0275367
DDB_G0275369	DDB_G0275369
DDB_G0275371	DDB_G0275371
DDB_G0275373	DDB_G0275373
DDB_G0275375	DDB_G0275375
DDB_G0275377	DDB_G0275377
DDB_G0275379	DDB_G0275379
DDB_G0275381	DDB_G0275381
DDB_G0275383	DDB_G0275383
DDB_G0275385	DDB_G0275385
DDB_G0275389	DDB_G0275389
DDB_G0275391	tacc
DDB_G0275393	DDB_G0275393
DDB_G0275395	eIF4g
DDB_G0275399	DDB_G0275399
DDB_G0275401	DDB_G0275401
DDB_G0275403	DDB_G0275403
DDB_G0275405	ap3s1
DDB_G0275407	txnl4a
DDB_G0275409	DDB_G0275409
DDB_G0275411	DDB_G0275411
DDB_G0275413	DDB_G0275413
DDB_G0275415	DDB_G0275415
DDB_G0275417	DDB_G0275417
DDB_G0275419	DDB_G0275419
DDB_G0275421	DDB_G0275421
DDB_G0275423	DDB_G0275423
DDB_G0275429	syn8A
DDB_G0275431	DDB_G0275431
DDB_G0275433	DDB_G0275433
DDB_G0275435	DDB_G0275435
DDB_G0275437	7E
DDB_G0275439	cad2
DDB_G0275441	gtpA
DDB_G0275443	helB1
DDB_G0275445	mybB
DDB_G0275447	myoD
DDB_G0275449	natA
DDB_G0275451	alxA
DDB_G0275453	abcA11
DDB_G0275455	srp54
DDB_G0275457	DDB_G0275457
DDB_G0275459	DDB_G0275459
DDB_G0275461	DDB_G0275461_ps
DDB_G0275463	DDB_G0275463
DDB_G0275465	DDB_G0275465_ps
DDB_G0275467	DDB_G0275467
DDB_G0275469	DDB_G0275469
DDB_G0275471	csn8
DDB_G0275473	rps24
DDB_G0275475	DDB_G0275475
DDB_G0275477	DDB_G0275477
DDB_G0275479	DDB_G0275479
DDB_G0275481	DDB_G0275481
DDB_G0275483	DDB_G0275483
DDB_G0275485	DDB_G0275485
DDB_G0275487	DDB_G0275487
DDB_G0275489	DDB_G0275489
DDB_G0275491	DDB_G0275491
DDB_G0275493	cycB
DDB_G0275495	cepE
DDB_G0275497	DDB_G0275497
DDB_G0275499	omt5
DDB_G0275501	omt6
DDB_G0275503	DDB_G0275503
DDB_G0275505	DDB_G0275505
DDB_G0275507	DDB_G0275507
DDB_G0275509	DDB_G0275509
DDB_G0275511	DDB_G0275511
DDB_G0275513	DDB_G0275513
DDB_G0275515	asnB
DDB_G0275517	gtf2h3
DDB_G0275519	DDB_G0275519
DDB_G0275521	DDB_G0275521
DDB_G0275523	DDB_G0275523
DDB_G0275525	hspK
DDB_G0275527	DDB_G0275527
DDB_G0275529	DDB_G0275529
DDB_G0275531	DDB_G0275531
DDB_G0275533	DDB_G0275533
DDB_G0275535	DDB_G0275535
DDB_G0275537	cytC
DDB_G0275539	DDB_G0275539
DDB_G0275541	DDB_G0275541
DDB_G0275543	DDB_G0275543
DDB_G0275545	DDB_G0275545
DDB_G0275547	DDB_G0275547
DDB_G0275549	DDB_G0275549
DDB_G0275551	DDB_G0275551
DDB_G0275553	DDB_G0275553
DDB_G0275555	DDB_G0275555
DDB_G0275557	DDB_G0275557
DDB_G0275559	DDB_G0275559
DDB_G0275561	fnkA
DDB_G0275563	DDB_G0275563
DDB_G0275565	DDB_G0275565
DDB_G0275567	amd1
DDB_G0275569	DDB_G0275569
DDB_G0275571	DDB_G0275571
DDB_G0275573	vps32
DDB_G0275575	DDB_G0275575
DDB_G0275577	DDB_G0275577
DDB_G0275579	DDB_G0275579
DDB_G0275581	DDB_G0275581
DDB_G0275583	DDB_G0275583
DDB_G0275585	DDB_G0275585
DDB_G0275587	DDB_G0275587
DDB_G0275591	DDB_G0275591
DDB_G0275593	DDB_G0275593
DDB_G0275595	DDB_G0275595
DDB_G0275597	DDB_G0275597
DDB_G0275599	DDB_G0275599
DDB_G0275601	ltv1
DDB_G0275603	DDB_G0275603
DDB_G0275605	DDB_G0275605_ps
DDB_G0275609	DDB_G0275609
DDB_G0275613	DDB_G0275613
DDB_G0275615	DDB_G0275615_ps
DDB_G0275617	tbpA
DDB_G0275619	pppB
DDB_G0275621	DDB_G0275621
DDB_G0275623	mcm4
DDB_G0275625	DDB_G0275625
DDB_G0275627	sky1
DDB_G0275629	DDB_G0275629
DDB_G0275631	DDB_G0275631
DDB_G0275633	DDB_G0275633
DDB_G0275635	pik6
DDB_G0275637	abcF3
DDB_G0275639	DDB_G0275639
DDB_G0275641	DDB_G0275641
DDB_G0275643	DDB_G0275643
DDB_G0275645	acn9
DDB_G0275647	DDB_G0275647
DDB_G0275649	DDB_G0275649
DDB_G0275651	elp2
DDB_G0275653	xrcc1
DDB_G0275655	malaS
DDB_G0275657	rps28_ps
DDB_G0275659	DDB_G0275659
DDB_G0275661	DDB_G0275661
DDB_G0275663	ippA
DDB_G0275665	DDB_G0275665
DDB_G0275667	DDB_G0275667
DDB_G0275669	DDB_G0275669
DDB_G0275671	DDB_G0275671
DDB_G0275673	DDB_G0275673
DDB_G0275675	rab32C
DDB_G0275677	DDB_G0275677
DDB_G0275679	gxcJJ
DDB_G0275681	DDB_G0275681
DDB_G0275683	DDB_G0275683
DDB_G0275685	DDB_G0275685
DDB_G0275687	abcG18
DDB_G0275689	abcG2
DDB_G0275691	DDB_G0275691
DDB_G0275693	DDB_G0275693
DDB_G0275695	ampA
DDB_G0275697	abcH3
DDB_G0275699	gnt1
DDB_G0275701	vatE
DDB_G0275703	gefN
DDB_G0275705	DDB_G0275705
DDB_G0275707	DDB_G0275707
DDB_G0275709	DDB_G0275709_ps
DDB_G0275711	nhe1
DDB_G0275713	DDB_G0275713
DDB_G0275715	DDB_G0275715
DDB_G0275717	thoc1
DDB_G0275719	lsm6
DDB_G0275721	DDB_G0275721
DDB_G0275723	DDB_G0275723
DDB_G0275725	DDB_G0275725
DDB_G0275731	iqgD
DDB_G0275733	med26
DDB_G0275735	DDB_G0275735
DDB_G0275737	DDB_G0275737
DDB_G0275739	DDB_G0275739
DDB_G0275741	dio3
DDB_G0275743	DDB_G0275743
DDB_G0275745	tgrR1
DDB_G0275747	DDB_G0275747
DDB_G0275749	DDB_G0275749
DDB_G0275751	DDB_G0275751
DDB_G0275753	psmD9
DDB_G0275755	DDB_G0275755
DDB_G0275757	DDB_G0275757_ps
DDB_G0275759	rpa1
DDB_G0275761	DDB_G0275761
DDB_G0275763	DDB_G0275763
DDB_G0275765	DDB_G0275765
DDB_G0275767	DDB_G0275767
DDB_G0275773	DDB_G0275773
DDB_G0275775	psmD4
DDB_G0275777	DDB_G0275777
DDB_G0275783	DDB_G0275783
DDB_G0275785	DDB_G0275785
DDB_G0275787	rad6
DDB_G0275789	DDB_G0275789
DDB_G0275791	DDB_G0275791
DDB_G0275793	DDB_G0275793
DDB_G0275795	DDB_G0275795
DDB_G0275797	DDB_G0275797
DDB_G0275799	DDB_G0275799
DDB_G0275801	DDB_G0275801
DDB_G0275803	DDB_G0275803_ps
DDB_G0275805	DDB_G0275805
DDB_G0275807	DDB_G0275807
DDB_G0275809	msh2
DDB_G0275813	DDB_G0275813
DDB_G0275815	nramp2
DDB_G0275817	DDB_G0275817
DDB_G0275819	DDB_G0275819
DDB_G0275821	DDB_G0275821
DDB_G0275823	ptcI
DDB_G0275825	DDB_G0275825
DDB_G0275827	DDB_G0275827
DDB_G0275829	DDB_G0275829
